Secteur statistique;Indice synthétique de difficulté 2010
23052A0MA;-0.754348630589455
23052A0PA;-1.03099211576478
23052A100;-0.935988959566429
23052A11-;-0.856050968323484
23052A190;-1.12461036795268
23052B00-;-1.05390130164562
23052B012;-1.00437171165572
23052B091;-0.974416545421076
23052B102;-0.610645283616533
23052B183;-1.17604736614882
23052B191;-0.687025862993726
23052B29-;-0.958570335456333
23052B39-;-1.05495918362816
23052B491;-1.01584788961468
23052C00-;-0.841291506917243
23062A00-;-0.557841854059405
23062A001;-0.623557109643194
23062A012;-0.774342211588703
23062A023;-1.04866378276033
23062A032;-0.91115348614598
23062A043;-1.14709875612133
23062A054;-0.880234452495754
23062A071;-0.780559501886496
23062A081;-0.960434497973977
23062A102;-1.1454658005114
23062A113;-1.2113807185921
23062A191;-0.20125833407963
23062A202;-0.993829990307933
23062A213;-1.2941554910993
23062A291;-0.794507345348679
23062A30-;-0.812634574000843
23062A302;-0.665651368903015
23062A310;-0.578234615526889
23062A321;-0.613723043561285
23062A332;-1.32779324929291
23062A340;-0.922775857844459
23062A353;-0.75174282996833
23062A381;-0.738263710748662
23062A395;-1.02949607466174
23062A40-;-0.159943533886599
23062A411;-0.616701558082439
23062A421;-0.776952866705006
23062A432;-0.969371076680397
23062A440;-0.675893807233006
23062A472;0.029833791507762
23062A50-;-0.673415722553831
23062A59-;-0.841093828527324
23062A604;-0.683288365800174
23062A612;-0.883685918678913
23062A625;-0.4908803965117
23062A63-;-0.908692178827939
23062A715;-0.995565821362081
23062A726;-0.903189668282684
23062A737;-1.35571420048031
23062A788;-0.994173969399134
23062A791;-1.42381469626656
23062A816;-0.908019963162857
23062A827;-1.21708896138319
23062A838;-0.991962775839445
23062A841;-0.964030277342606
23062A842;-0.785526317087252
23062A893;-0.935576331377635
23062A911;-0.592782480061662
23062A913;-0.467972440771704
23062A922;-0.796786289261531
23062A924;-0.741125879542556
23062A932;-0.432804642457344
23062A991;-0.564377610448299
23064A000;-0.956426624003797
23064A090;-0.928831709029442
23064A19-;-0.767334224372034
23064A29-;-0.99449612875854
23064A39-;-1.21967737336556
23064B002;-0.92327299497363
23064B091;-1.24066245231795
23064C002;-1.35941958003767
23064C091;-1.16862892751865
23064D002;-1.40980450433436
23064D091;-1.11360435816744
23064E002;-1.12756534341362
23064E091;-0.729705723917661
23064F002;-1.30543069228061
23064F091;-1.07410577241659
23077A001;-0.791951878392904
23077A012;-1.28004116421167
23077A022;-0.914999851637655
23077A09-;-0.896145191941607
23077A11-;-0.750093422600715
23077A20-;0.075396203829154
23077A21-;0.175625643259166
23077A22-;-0.583357787907635
23077A291;-0.55988224163105
23077A30-;-0.378703645731829
23077A31-;-0.545107411232771
23077B002;-0.917692982670803
23077B091;-1.50488767229684
23077C002;-0.879647445498601
23077C091;-1.18373524564191
23077D00-;-0.652449464211991
23077D012;-0.970835447189175
23077D023;-0.830319528370387
23077D091;-0.805401546332495
23077E00-;0.059604562266328
23077E01-;0.041295865756181
23077E02-;-0.553619142556102
23081A001;-0.914827928221312
23081A01-;-0.595691241365907
23081A022;-1.00381787738068
23081A032;-1.2444503885667
23081A091;-1.31976884873712
23081A10-;-0.942684028858761
23081A191;-1.04987571709044
23081A311;-1.13262019409872
23081A3AJ;-0.881305754670751
23081B000;-1.02031504122692
23081B01-;-0.946430301010877
23081B022;-1.02800294782706
23081B091;-1.32445966378282
23081C00-;-0.64776749351015
23081C012;-1.26209968864841
23081C083;-1.47553067041786
23081C091;-1.31194441201629
23081C19-;-1.25414916638952
23086A00-;-0.847220498227239
23086A010;-1.05032242432976
23086A022;-1.16002009171798
23086A032;-1.29778675612671
23086A073;-1.02229569577301
23086A081;-1.01533662253116
23086A100;-0.926976782719273
23086A194;-0.831816189326709
23086B00-;-0.896382942967853
23086B012;-1.30443062922863
23086B091;-1.0223737935115
23086B191;-1.16720590392838
23086C000;-0.970795995513027
23086C01-;-1.04354099656481
23086C09-;-1.4981444988687
23086C0AA;-0.204715787251068
23086C0PA;-1.29875973754326
23086C10-;-1.14165691159411
23086C11-;-1.11657767254174
23088A00-;0.177191878591551
23088A01-;0.066989857850516
23088A02-;0.911304327562326
23088A03-;0.188606980616547
23088A041;0.591806689313011
23088A08-;-0.323456763479303
23088A101;0.009146735271227
23088A13-;0.60452437127053
23088A14-;-1.07827238712649
23088A152;-0.901821944913435
23088A17-;-0.034195119412141
23088A200;-0.324169255174095
23088A211;-0.278955760618873
23088A220;-1.19981719592455
23088A230;-0.175128613780667
23088A252;-0.983655061569007
23088A28-;-0.262953194156786
23088A290;-1.38753380894999
23088A301;-0.738998907040095
23088A392;-1.10883632159014
23088A40-;-0.789712762474681
23088A411;-1.21400086047386
23088A422;-0.56627354947968
23088A60-;-1.0042198964401
23088A670;-1.08192604573274
23088A69-;0.380860198702307
23088A77-;1.21619186186995
23088A812;0.431937771987269
23088A82-;-0.038823828320201
23088A830;-0.506216406022445
23088A84-;0.141784359332311
23088B000;-0.962110005583495
23088B0MV;-0.878363876528452
23094A00-;0.08229963510334
23094A010;-0.370415511132833
23094A02-;-0.754820920958908
23094A03-;-0.64721354747785
23094A041;-0.378842241773017
23094A05-;0.046713413673056
23094A081;-0.73777406283783
23094A11-;-0.381525681447891
23094A12-;0.032027204093595
23094A13-;0.860616153581001
23094A15-;-0.31087705097768
23094A231;-0.582138516084409
23094B00-;-0.439329248340325
23094B01-;-0.83914351275881
23094B022;-1.19873571400806
23094B032;-0.885486851410946
23094B0MA;-1.33663071816892
23094B0PA;-0.676344597249917
23094C001;-0.675845295319296
23094C010;-0.792924297684143
23094C031;-0.745207505107777
23094C041;-0.713844137184557
23094C052;-0.960233487612709
23094C081;-1.09869796071866
23094C09-;-0.602702481786576
23094C112;-0.573900425890138
23094C122;-0.798023629995918
23094C132;-0.733753369653309
23094C29-;-0.742341258291131
23094D000;-0.192464174556843
23094D011;0.650195917728915
23094D022;0.063407535182661
23094D031;-0.95474120539817
23094D04-;-0.529004393235738
23094D050;-0.689280180233831
23094D072;0.110603909089823
23094D0MJ;-0.635919377529389
23094D112;0.67365089115076
23094D123;-0.077024687495217
23094D184;-0.614806850092219
23094D1MJ;-1.14759104417437
23094D213;-0.29292121986655
23094D222;-0.147275288020383
23096A00-;-1.17972435835506
23096A01-;-1.20319911263458
23096A02-;-0.488251993286957
23096A032;-1.18298686295273
23096A043;-0.516586977485743
23096A091;-1.09455216276418
23096A1AA;-1.44164396980021
23096A1PA;-1.21608861067315
23096A202;-1.54065698809432
23096A283;-0.994792480376658
23096A291;-1.31980285167802
23096B00-;-0.99635826305473
23096B011;-1.253632939749
23096B022;-1.61922954252729
23096B08-;-1.10147701105197
23096B19-;-1.06611409992273
23096B212;-1.36716637336372
23096B223;-0.921546156251214
23096B291;-1.14597738798786
23096C00-;-1.37586405908383
23096C01-;-1.45586123642466
23096C09-;-1.06518117373827
23096D00-;-1.21201638696522
23096D012;-1.17338153618052
23096D022;-0.814871919110511
23096D081;-1.23635577848479
23096D183;-1.4367415658679
23096E000;-0.928661415517309
23096E01-;-1.14331036551815
23096E022;-1.47945615353229
23096E032;-1.45698095792289
23096E043;-1.50194866686741
23096E081;-1.04114715869215
23096E0PN;-1.05297415430127
23098A00-;-0.127797113061189
23098A01-;-0.340690193800878
23098A02-;-0.473311834614204
23098A04-;-0.150014690916333
23098A0MS;-0.348312665279867
23098A0WS;0.403390220823663
23099A000;-0.290881483816964
23099A01-;-0.674716196784056
23099A020;-0.522767601697389
23099A03-;0.067233595849735
23099A042;-0.623573183937784
23099A091;-0.77507874979889
23099A11-;-0.691051824224146
23099A120;-0.144519180651805
23099A13-;-0.453237205187366
23099A142;-0.634373573767395
23099A153;-0.633271549367667
23099A191;-0.556150506169888
23099A211;-0.746716944825615
23099A222;-0.361219390370007
23099A233;-0.458352515984196
23099A31-;-0.12231936276301
23100A00-;-0.395736623537437
23100A011;-0.650263839259892
23100A022;-0.698527551785416
23100A10-;-0.993572867981706
23100A112;-0.703811343027314
23100A191;-0.620588760212778
23100A21-;-0.599775522807914
23101A00-;-0.61578180633659
23101A01-;-0.604938437989797
23101A02-;-0.638296123754943
23101A030;-0.610309530648354
23101A04-;-1.0398169866719
23101A052;-1.23927696711601
23101A10-;-0.504623134044968
23101A111;-0.46954148965166
23101A122;-0.651199518288324
23101A183;-0.142680641517688
23101A19-;-0.156005527803012
23101A212;-0.643097712803056
23101A291;-1.02031394223161
23101A31-;-0.150601400783001
23101A322;-0.591158992151525
23101A40-;-0.431419631796111
23101A411;-0.198140691062354
23101A422;-0.573882299241267
23102A00-;-0.515152368986911
23102A011;-0.529253062206625
23102A022;-0.521595128595014
23102A033;-0.898738950258796
23102A044;-0.75123262719108
23102A052;-0.833793514641586
23102A10-;-0.132798245366335
23102A11-;0.010919611970421
23102A122;-0.5043849549049
23102A132;-0.882319502406697
23102A143;-0.41431115226192
23102A191;0.393639052703154
23102A21-;0.186490269174166
23102A313;-0.449793641668583
23102A324;-0.878488044150296
23103A000;-0.807990371032548
23103A010;-1.10933376748936
23103A02-;-0.471157468348985
23103A03-;-0.748867314888861
23103A04-;0.357233581048826
23103A091;-1.3992190655567
23103A112;-0.618848943636846
23103A123;-1.35911861002839
23103A20-;-0.70754196494582
23103A214;-0.655291902094669
23103A30-;-0.837296748504841
23103A31-;-0.915433343985128
23103A32-;-0.290859766671317
23103A330;-0.974264867392762
23103A342;-1.21272907379404
23103A391;-0.666599093210641
23104A00-;-0.915542963934817
23104A012;-1.06075173921487
23104A023;-1.30920877039778
23104A034;-1.36004875874995
23104A091;-1.05595405992614
23104A10-;-0.727458900701545
23104A11-;-0.89661307658913
23104A191;-0.873945718129102
23104B00-;-1.0431582379488
23104B012;-1.30127212571042
23104B091;-0.946206222062711
23104B19-;-1.18967908433851
23104B29-;-0.832591151961891
23104C002;-0.823984493326497
23104C091;-0.933531382739467
24009A000;-1.19115306074674
24009A010;-1.22373087600223
24009A022;-1.13234536416816
24009A080;-1.20084380368801
24009A19-;-0.71630217168775
24009B00-;-1.15820383649061
24009B09-;-1.3845991770292
24009C000;-0.959662798540209
24009C01-;-1.15902489334421
24009C020;-0.83203173300744
24009C032;-1.24081675579621
24009C042;-1.51224933565018
24009C081;-0.915962133384329
24009C113;-1.24311571136375
24009C19-;-1.19316245013989
24011A000;-1.15553835797396
24011A081;-1.1088962593105
24011A090;-1.25856298931936
24011A102;-1.21092197780747
24011A191;-0.543064905150511
24011A29-;-1.17021595448242
24011A3PP;-1.21879039709432
24011A49-;-0.596520850854908
24011A502;-1.36598506558492
24011A591;-0.668102927954812
24011B00-;-1.17493390237487
24011B012;-1.19589558616731
24011B02-;-1.16854744266099
24011B081;-1.01907036056065
24011B211;-1.3165917330292
24011B221;-1.37895248100702
24011C00-;-0.980947853056853
24011C022;-1.38725658874883
24011C08-;-1.21500487588664
24011C091;-1.13005541919829
24011D70-;-1.17043276519922
24011D71-;-1.22111980907256
24011D722;-1.4873471048814
24011D791;-0.937914386796432
24016A00-;-1.0440621972136
24016A012;-1.18476220965361
24016A091;-1.24372104918897
24016A10-;-1.27263088806068
24016A112;-1.18675814746698
24016A191;-1.28494017792028
24016A20-;-1.38190473812766
24016A29-;-1.42512273507701
24016B00-;-1.08065592663282
24016B08-;-1.33636023329157
24016B09-;-0.738336377973101
24016C000;-1.05772759271581
24016C011;-1.31889341092574
24016C022;-1.16179240760802
24016C093;-1.20911691536393
24016C19-;-1.23691260162996
24016D30-;-1.10713794865362
24016D391;-1.13756228985494
24016D40-;-1.15706879851212
24016D49-;-0.922521609962088
24016D59-;-0.639555246076427
24038A00-;-1.0076324073604
24038A011;-1.22999335595206
24038A022;-1.44984357907242
24038A082;-1.66862045397579
24038A0AA;-1.25810698655501
24038A10-;-1.1841089088635
24038A112;-0.723974656815819
24038A122;-1.20050289383773
24038A133;-0.893102379335101
24038A214;-1.41931048867086
24038A22-;-0.957310463743773
24038A38-;-1.249318102406
24038A39-;-1.34544957702356
24038A41-;-1.30849630345651
24038B00-;-0.733804279896745
24038B012;-1.0548775420812
24038B023;-1.23155485071881
24038B081;-1.06435345592862
24038B091;-1.59382743708871
24038B102;-1.08733335235141
24038B112;-1.63339204072117
24038B183;-1.4412816285985
24038B191;-0.658360443130451
24038B313;-1.40329749740095
24038C00-;-0.978266785783048
24038C01-;-1.32060377209317
24038C02-;-1.28047937148181
24038C09-;-1.03497358768775
24038C112;-1.30499528540234
24038C191;-0.827775076057695
24038C212;-1.18053029564656
24038C291;-0.310729865317276
24043A00-;-1.10252760208025
24043A012;-1.03951014322453
24043A023;-1.43165291404902
24043A091;-1.13428647965167
24043A10-;-1.0447206016029
24043A122;-1.33715506886295
24043A1MA;-1.29997819469369
24043A1PA;-1.0123396570855
24043B00-;-1.14854523387833
24043B08-;-1.13159067722643
24043B09-;-0.96761558811371
24043B10-;-1.36846286371938
24043B19-;-0.775967888118772
24043C00-;-1.03516613508787
24043C01-;-1.11117397969247
24043C09-;-0.991300501168452
24043D00-;-1.14293006736627
24043D09-;-1.14299990362824
24045A00-;-0.946975350386497
24045A012;-1.12265314161777
24045A0AA;-1.14790823046573
24045A0PA;-0.897279802428401
24045A19-;-0.995153823920304
24045A29-;-1.393831374253
24045B00-;-0.837968024531736
24045B012;-1.03574194457886
24045B091;-0.636119075498289
24045B19-;-0.983978364097155
24045C000;-1.00065934378913
24045C012;-1.11139930053788
24045C091;-1.16081167815667
24045C19-;-0.843120520095068
24045D00-;-1.06240834004558
24045D012;-1.27121070609829
24045D023;-0.869490363893087
24045D091;-0.439351185442114
24045E00-;-0.756065531296052
24045E0AA;-1.18823901470709
24045E0BA;-0.746428074109833
24045E0PA;-1.06886843029391
24055A001;-0.546026169319707
24055A010;-0.659085081094635
24055A022;-1.2327174190149
24055A032;-1.01300068457577
24055A042;-0.863956865345659
24055A052;-0.844758124997332
24055A10-;-0.871913135450942
24055B00-;-0.880851393968543
24055B01-;-1.07902126594837
24055B020;-1.11597846372809
24055B032;-1.30494055586071
24055B080;-1.72387565875646
24055B09-;-0.868504848467964
24055B10-;-1.06454226333198
24055B181;-0.893344573298807
24055B19-;-1.31275442756301
24055B213;-1.06946469778399
24055B2PB;-0.612018070626388
24055B39-;-1.12008749963066
24055B4AA;-1.34833466260167
24055B4PA;-1.05513715396374
24055C001;-1.23536363814095
24055C012;-1.18340171203913
24055C0AA;-0.788370184758472
24055C0PA;-1.25913512404543
24055D00-;-0.95604293761002
24055D012;-1.42397051528959
24055D1AA;-1.02711297807408
24055D200;-1.15225387432759
24055D291;-1.29918680653006
24055D312;-1.11318901805009
24062A00-;0.909992769975632
24062A01-;0.167728417214865
24062A02-;0.787854989627661
24062A03-;0.515152760588809
24062A04-;0.903308053659961
24062A05-;-0.361874240781421
24062A07-;-0.046063104883862
24062A10-;0.15836976677373
24062A11-;-0.126305210163714
24062A12-;1.95325351887062
24062A13-;-0.111986895652141
24062A14-;-0.186928115038784
24062A15-;-0.297282229747524
24062A20-;0.201542350158757
24062A21-;-0.096566399735586
24062A22-;-0.384642952347861
24062A23-;0.059294397809809
24062A30-;1.21907011414371
24062A31-;-0.08712123611963
24062A32-;-0.162845750511316
24062A33-;0.214539864686944
24062A35-;0.624395971811383
24062A36-;0.245068866817387
24062A40-;-0.120381268421143
24062A41-;0.87989239827276
24062A42-;-0.434945715109935
24062A43-;-0.12022320009378
24062A44-;0.042415451196343
24062A50-;0.79048943458613
24062A51-;0.236295861437963
24062A52-;-0.232392702259668
24062A53-;0.38511450506034
24062A54-;-0.35423793014883
24062A55-;-0.302566388678302
24062A61-;-1.15380039776492
24062B00-;-0.85629986873049
24062B091;-0.352491035667615
24062B100;-0.935929714145377
24062B11-;-0.96306174238349
24062B122;-1.27651950225122
24062B132;-1.22475965506153
24062B191;-1.35162822020162
24062B300;-1.10667445721189
24062B32-;-0.896368237891714
24062B33-;0.019814910946414
24062B34-;-1.24481021723015
24062B352;-1.00315656549898
24062B37-;-0.704940596092631
24062B391;-1.16180777241847
24062B423;-1.33522593766579
24062C00-;-0.196951675759868
24062C01-;-1.88204563689657
24062C02-;-0.772481866273119
24062C03-;-0.565865231251822
24062C04-;-0.911389913395264
24062C05-;-0.789179791754056
24062C0AJ;1.50766016787751
24062C10-;-1.0265110155356
24062C11-;-1.37098179257223
24062C12-;-0.378965732128433
24062C13-;-1.02276372126048
24062C14-;-1.62393873892399
24062C2MA;-1.27224194352065
24062C2PA;-0.917875074417697
24062C32-;-1.25980793119857
24062C39-;-1.43782610273029
24062C40-;-0.637696114559897
24062C41-;-0.930612394945928
24062C42-;-1.17106156113579
24062C43-;-1.22171419376139
24062C44-;0.535924909304269
24062C50-;-0.971575198892334
24062C51-;-0.948121331847926
24062C52-;-1.24622101396551
24062C59-;-0.782848202164403
24062C61-;-1.39296373001285
24062C63-;-0.985810480656625
24062C68-;-1.47469223948605
24062D00-;-0.376591461780687
24062D01-;-0.814120613496718
24062D02-;-0.111168824013775
24062D03-;-0.578151916007173
24062D04-;-1.20794001970255
24062D05-;-0.95079952215384
24062D10-;-0.711070894477823
24062D11-;-0.835985200018517
24062D19-;-1.74342833785519
24062D209;-1.2518510170171
24062D21-;-0.872785415010329
24062D22-;-1.05378588634877
24062D290;-1.33981988149814
24062D310;-1.43952994127374
24062D410;0.994998803187869
24062D500;-1.05827492951861
24062D512;-1.52786950690546
24062D591;-1.15131128578165
24062D60-;-0.467397834855019
24062D61-;-1.46100364394358
24062D622;-0.8966200268772
24062D644;-0.682556165327033
24062D691;-1.46195983220159
24062E70-;-1.43837444240183
24062E710;-1.26707143005122
24062E72-;-1.03089918057252
24062E732;-0.572828796274197
24062E742;-0.57089213183209
24062E774;-1.16643182064365
24062E790;-1.22534842922293
24062F40-;-0.998904506926367
24062F412;-0.898865321238386
24062F491;-1.19437343805907
24066A00-;-0.874972089548221
24066A01-;-1.17124400031978
24066A09-;-1.0122876801767
24066A100;-0.868977994784595
24066A112;-0.889690226192608
24066A191;-1.13368795427059
24066B00-;-1.17871440037154
24066B01-;-0.938968613062855
24066B08-;-0.980768235263168
24066B09-;-1.14354823962195
24066C002;-1.35089995399619
24066C091;-0.963096367588964
24066C19-;-1.22277332984062
24066C29-;-1.16399254752755
24066D00-;-1.15777670974229
24066D012;-1.13486551772459
24066D022;-1.46436493220214
24066D033;-1.41043077920711
24066D081;-1.46125416479336
24066D091;-0.957709354837899
24066D10-;-1.0327226627981
24066D19-;-1.24632129376222
24086A000;-1.07554684781025
24086A012;-1.38479829270184
24086A023;-1.04352823488438
24086A091;-1.01082784547385
24086B002;-1.15742736944057
24086B091;-1.15937064947927
24086C000;-1.13943570091531
24086C012;-1.27995528496344
24086C091;-1.08473341236573
24086C0AA;-1.35836453615868
24086C0PA;-1.44454814978617
24086D00-;-0.97721234425553
24086D012;-1.28655023019543
24086D023;-1.526914113319
24086D0PN;-1.3107401398459
24086E000;-0.946856305010011
24086E012;-1.15028793184408
24086E083;-0.362070621949541
24086E091;-1.30128057895221
24104A001;-0.52790420765193
24104A011;-1.06915066084
24104A021;-0.538989266158736
24104A03-;-0.213286001126842
24104A042;-0.686502276041086
24104A052;-0.639862208559665
24104A11-;-0.500212146438763
24104A20-;-0.764566902816789
24104A211;-0.7857673867092
24104A222;-0.762458311850042
24104A300;-0.701629006653282
24104A31-;-1.02887813259549
24104A322;-0.732794454318396
24104A412;-1.08848190541162
24104A423;-0.783880938059232
24104A432;-0.925758467211373
24104B00-;-1.10192559009133
24104B010;-1.35797258946934
24104B02-;-1.28481614803591
24104B032;-1.11940324641947
24104B043;-1.0241679677293
24104B084;-0.725405364374126
24104B091;-1.22311322089265
24104B112;-1.22833167806883
24104C00-;-1.19159678481761
24104C010;-1.30699276419046
24104C022;-1.16101374073119
24104C0AA;-1.20675786636994
24104C19-;-1.07316597725281
25005A001;-0.839575729540666
25005A012;-0.815815123406147
25005A090;-0.331787823591846
25005A10-;-0.671895354028411
25005B00-;-0.969150199839217
25005B01-;-0.95411205463913
25005B099;-1.23532898273005
25005C00-;-0.81740874683465
25005C01-;-1.03540697451064
25005C082;-1.73099837001856
25005C091;-1.59577981034852
25005D00-;-0.524801821469757
25005D01-;-0.62697772340762
25005D09-;-0.672364565094212
25005E001;-0.807990085881565
25005E012;-0.880568130318452
25005E022;-0.328219363981525
25005E090;-0.92712028650709
25005E10-;-0.562602004741842
25005E19-;-1.12765032227688
25014A00-;0.041667115407231
25014A01-;-0.183081694704725
25014A020;-0.3982133386149
25014A031;-0.700279314093561
25014A04-;-0.409548382231282
25014A05-;-0.119804191059668
25014A082;-0.815087585650131
25014A091;-0.978917509561875
25014A100;-0.651896640514929
25014A11-;-0.895957746130473
25014A120;-0.09602227987433
25014A13-;-0.668142089606438
25014A141;-0.853289244679836
25014A150;-0.990025332342246
25014A180;-0.98349834293469
25014A191;-1.13858803022482
25014A21-;-0.412515227745852
25014A22-;-0.787062587833376
25014A2PN;-0.773262967255464
25014A400;-0.625554925782572
25014A410;-0.507579389288474
25014A42-;-0.619636257301418
25014A431;-0.658306106999994
25014A442;-0.944666922909052
25014A491;-1.21883486930858
25014A501;-0.533444645936828
25014A522;-0.952509996102776
25014A57-;-0.155957346736919
25014A572;-0.362637044288997
25014A610;0.412178939280664
25014A622;-0.881015224853539
25014A632;-0.704886727867456
25014A694;-0.631910686474703
25014A70-;-0.28559208307869
25014A71-;-0.232505608810914
25014A812;-0.834436091271014
25014A823;0.344442251878652
25014A914;-1.22972095202245
25014B001;-0.426849848015819
25014B012;-0.821842445444678
25014B023;-0.974693393296064
25014B034;-0.276681112918375
25014B042;-0.843871159366893
25014B053;-0.913024360552025
25014B091;-0.699122490355826
25014B100;-0.876865223091174
25014C00-;-0.741131682391043
25014C010;-0.919943632625902
25014C022;-1.13244311935744
25014C081;-0.611462830990947
25014C091;-0.8832038883618
25014C10-;-0.545161917255368
25014C113;-0.952858215520116
25014C213;-0.487533832665988
25014C912;-0.870738935759212
25015A00-;-0.415235270640076
25015A011;-0.807150115390287
25015A02-;-0.880022303258565
25015A03-;-0.953510022401899
25015A08-;-0.035794074078632
25015A09-;-1.24982362200771
25015A10-;-0.403080285478546
25015A11-;-0.424508245773966
25015A121;-0.608526827539897
25015A132;-0.735307866598339
25015A142;-1.03665046783015
25015A18-;-0.427162798840428
25015A191;-0.796950167444573
25015A29-;-0.835445872638556
25015B00-;-0.323438511229168
25015B0PN;-0.541544491659727
25015B0QP;-1.08296038430265
25015B101;-0.374194531846227
25015B110;-0.889147670937227
25015B172;-0.190554636382774
25015B180;-0.761218293941903
25018A000;-0.653573545508617
25018A01-;-0.880437622155275
25018A082;-0.570089188905135
25018A091;-0.202198234772933
25018A10-;-0.302829311424996
25018A110;-0.261361357373477
25018A120;-0.908005679256988
25018A133;-0.819882337186042
25018A144;-0.653362787680151
25018A182;-1.25180311568977
25018B00-;-0.715952240349737
25018B010;-0.758652539070873
25018B09-;-0.964949737862791
25018B10-;-0.275300729182145
25018B11-;-0.643676297462579
25018B191;-0.442573808236136
25018B312;-0.778730364241203
25018C000;-0.631487844030765
25018C01-;-0.924252886649345
25018C020;-0.361210913872063
25018C080;-0.780237976933137
25018C091;-0.652619375704822
25018C112;-0.535316494877966
25018C294;0.219975992612578
25018D00-;-0.546127910204358
25018D082;-0.623177787353065
25018E000;-0.283697526526555
25018E01-;-0.169813132136404
25018E02-;-0.751319431515224
25018E032;-0.491722624270786
25018E081;-0.430201859515688
25018E112;-0.51551518657994
25018F00-;-0.851969748288023
25018F09-;-1.04575614054321
25037A001;-0.530555727683551
25037A012;-0.686705368795002
25037A023;-0.667203943362396
25037A091;-0.923888692483176
25037A18-;-0.842212896655439
25037A199;-0.540872261691105
25037A282;-0.459453616515131
25037A30-;-1.00417520243098
25037A41-;-0.496094774094253
25037A500;-0.931594314345932
25037A600;-0.568009423658475
25037A691;-0.828375508000693
25037A71-;-0.483658136867276
25037A892;-0.544211526216825
25037B00-;-0.320462419746553
25037B01-;-0.315616466932929
25037B02-;-0.322170247763233
25037B109;-0.701687779973391
25037C001;-0.745647919718522
25037C012;-0.800295530803529
25037C10-;-0.277391641329586
25037C21-;-0.148533010108981
25037D00-;-0.939409871512123
25037D091;-0.396824499493938
25037D10-;-0.806261115526437
25037D19-;-0.601221220733027
25037D20-;-0.702311401712083
25037D21-;-0.990962780029208
25037D222;-0.782842487463541
25037E001;-0.827280686289636
25037E012;-1.16526395489014
25037E193;-1.29966277039633
25037E294;-0.423615057974891
25044A00-;-0.684359915552712
25044A01-;-0.800909204257299
25044A033;-1.06893343235562
25044A082;-0.718697725653315
25044A091;-0.674997991003992
25044A11-;-1.08463075566111
25044A200;-0.759393014953897
25044A290;-0.889179959902031
25044A39-;-0.336639505187933
25044A49-;-0.662900708624949
25044A691;-0.705802499422338
25044B00-;-0.728054785070156
25044B08-;-0.760751494717584
25044B09-;-0.445564555908167
25044C00-;-0.733551658447036
25044C01-;-0.454210862090765
25044C081;-0.46216138197693
25044C091;-0.82574787387389
25044C10-;-0.187839080032089
25050A00-;-0.332546125191192
25050A010;-0.190122262162542
25050A02-;-0.508739188894463
25050A041;-0.488739441625205
25050A052;-0.734773163803182
25050A099;-0.789808247209125
25050A100;-0.444672496761284
25050A29-;-0.436464806477856
25050A31-;-0.852150654234538
25050A320;-0.426182414205823
25050A413;-0.901393439136565
25091A00-;0.027379673729108
25091A01-;-0.577285958295982
25091A02-;-0.733104317977992
25091A031;-0.94310562784881
25091A101;-0.464988694327056
25091A11-;-0.815743155920148
25091A122;-0.823364008005398
25091A20-;-0.373568708355685
25091A212;-0.847278470121788
25091A222;-0.956913029642953
25091B00-;-0.578542788152604
25091B01-;-0.568603446943131
25091B02-;0.383706283906512
25091B101;-0.540120141800879
25091B112;-0.634197858615279
25091B12-;-0.20534186279058
25091C001;-0.768069170545713
25091C012;-0.388728417798387
25091C023;-0.64077359837077
25091C112;-0.590560817024198
25091C183;-0.711221102973947
25105A000;0.463354116719065
25105A011;-0.096562254085418
25105A021;-0.10436758872313
25105A041;0.128810718126832
25105A05-;-0.214209688738334
25105A072;0.378469230451876
25105A10-;-0.49506563202928
25105A112;-0.481720722186762
25105A181;-0.302887457518799
25105A190;-0.451907894838965
25105A202;-0.008420388131284
25105A213;0.124768648885906
25105A222;1.31380641718278
25105A301;0.125243042449256
25105A312;-0.358145223319033
25105A322;-0.727924225147009
25105B001;-0.657017736383977
25105B072;-0.815108149645992
25105B090;-1.29330138903212
25105B100;-0.771955301411909
25105B172;-0.568940122592892
25105B190;-0.470164953630534
25105C00-;-0.392597460592472
25105C010;1.17128745671027
25105C02-;-0.516852269708085
25105C03-;-0.052154271066035
25105C091;-0.987943086978465
25105D00-;-0.58067157140111
25105D010;-0.683277123393579
25105D022;-0.871511398539132
25105D091;-0.766995913138808
25105D191;-0.175866258884744
25110A00-;0.28922659426034
25110A01-;-0.558817138541587
25110A021;-0.568787277823806
25110A03-;-0.016736640072277
25110A040;-0.494136726634619
25110A10-;-0.407569613780421
25110A111;-0.375213149989533
25110A12-;-0.786183561764345
25110A13-;-0.518449598117492
25110A180;0.714159957523152
25110A20-;-0.575940812314243
25110A210;-0.676367231381599
25110A22-;-0.611145866762988
25110A233;-0.787812517169061
25110A315;-0.281240752572847
25110A322;-0.647557079958764
25110A332;-0.514769108573235
25110A391;-0.947741893911871
25110A401;-0.067837734716868
25110A412;-0.310209273867414
25110A421;-0.629659266239161
25110A423;-0.726353567114075
25110A434;-0.351779359499932
25110A442;-0.339144579264991
25110A61-;-0.232745675634186
25110A62-;-0.631356406568956
25110A631;-0.278110017311756
25112A001;0.378272142164558
25112A011;0.190878284484186
25112A022;0.312570487261785
25112A032;-0.209401255421934
25112A100;-0.261008722159872
25112A11-;-0.051597005684939
25112A122;-0.866526669822118
25112A132;-0.705331376957288
